さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:02.36 ID:+lelGiNY0<> GK 1 川口 能活 <br> DF 5 駒野 友一 <br> 13 宮崎 智彦 <br> 19 伊野波 雅彦 <br> 24 チョ ビョングク <br> MF 7 小林 裕紀 <br> 10 山田 大記 <br> 22 チョン ウヨン <br> 33 藤田 義明 <br> FW 11 松浦 拓弥 <br> 18 前田 遼一 <>ジュビロ磐田を応援するにぃ〜 vs新潟
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:29.23 ID:+lelGiNY0<> GK 21 八田 直樹 <br> DF 25 櫻内 渚 <br> MF 6 田中 裕人 <br> 20 山本 脩斗 <br> FW 8 ペク ソンドン <br> 9 山崎 亮平 <br> 17 金園 英学 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:42.67 ID:+lelGiNY0<> GK 21 東口 順昭 <br> DF 3 大井 健太郎 <br> 5 濱田 水輝 <br> 19 金 珍洙 <br> 24 川口 尚紀 <br> MF 6 三門 雄大 <br> 8 レオ シルバ <br> 18 成岡 翔 <br> 23 田中 亜土夢 <br> FW 16 岡本 英也 <br> 20 川又 堅碁 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:52:54.31 ID:+lelGiNY0<> GK 1 黒河 貴矢 <br> DF 25 村上 佑介 <br> 39 坪内 秀介 <br> MF 7 藤田 征也 <br> 13 酒井 宣福 <br> 15 本間 勲 <br> FW 28 鈴木 武蔵 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:53:52.76 ID:+lelGiNY0<> 主審　村上伸次 <br> 副審　相樂亨　中野卓 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:55:26.99 ID:S8oB4YS80<> 　　（　　　ノ　　<a href="../test/read.cgi/livefoot/1373449922/1" target="_blank">&gt;&gt;1</a>乙みんな夜ごはんは食べたかい？ <br> 　　（　　）　　　　　　　　　　　 ,.-、　　　 ,.-、　　　　,.-、 <br> 　　　且　 ┌┬───‐┐　(,,■)旦~　 (,,■)旦~　 (,,■)旦~ <br> 　（･ω･｀ ）￣）|口|口|口|─|￣￣￣|─|￣￣￣|─|￣￣￣|　　　　　 <br> 　「皿「ＯＯＯ┴Ｏ-Ｏ-Ｏ┘　￣◎￣　　.￣◎￣　　￣◎￣ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:56:22.99 ID:S8oB4YS80<> Jスポ4キター <br> 八塚さんと玉乃氏コンビ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:57:18.55 ID:+lelGiNY0<> 夕日キレー <br>  <br> <a href="../test/read.cgi/livefoot/1373449922/6" target="_blank">&gt;&gt;6</a> <br> いままさに <br> 20周年ユニに煮魚のタレつけちゃわないかドキドキ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:57:32.42 ID:S8oB4YS80<> Ｊスポ3だった <br> ラジオ実況　FMHARO <br> http://www.jcbasimul.com/ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:57:34.09 ID:+lelGiNY0<> 解説玉乃淳ｷﾀ━━━━━━(ﾟ∀ﾟ)━━━━━━ !! <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 18:58:45.14 ID:S8oB4YS80<> <a href="../test/read.cgi/livefoot/1373449922/8" target="_blank">&gt;&gt;8</a> <br> 煮魚ｳﾏそー(゜¬゜) <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:04:53.63 ID:q8g5UkgU0<> ガンガンガンソクの宣伝かよ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:05:04.98 ID:ein2y8Io0<> さあ、勝とう！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:05:07.01 ID:T+YCGESD0<> 無理をしないと駄目だよ <br> 勝たなきゃ何が何でも <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:05:08.01 ID:+lelGiNY0<> よしいこうぜえええ <br> まず1点返す！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:05:14.85 ID:caJeAjMJ0<> まぁでも小林のボランチも不安だわ。 <br> 両SH、SBが高く行くならもっと守備出来るやつじゃないとカウンターの餌食 <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:05:16.36 ID:4Y5NddnxP<> 後半立ち上がり集中！ <br> ttp://motto-jimidane.com/jlab-tv/3/s/245664.jpg <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:05:49.96 ID:H4xVSCaYO<> 水戸 岡山 他 <br> 『田舎の不人気チームじゃ集客が。。。』 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:05:54.83 ID:4Dpl3uHp0<> ウヨンはツモらせて5試合くらい停止になればいいのに <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:06:05.25 ID:S8oB4YS80<> 壱年前くらいだったら先制されたら壁に頭ぶつけるほど悔しがってた <br> 今は無反応になってしまたのがこわい <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:06:17.21 ID:4Y5NddnxP<> 小林の守備意識に期待 <br>  <br> 点を取らんといかんけどな！ペクがんばれ！！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:05:59.93 ID:vBpLmIlDP<> ザキヤマでいいとおもうんだけどなぁ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:06:48.47 ID:z4aArf4nO<> いくよ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:06:52.90 ID:T+YCGESD0<> 遅いよ・・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:07:04.60 ID:caJeAjMJ0<> 見飽きた <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:07:07.43 ID:T+YCGESD0<> なんでカウンターってもんができねえのか <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:07:10.42 ID:4Y5NddnxP<> こねー！！！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:07:45.28 ID:Hyo03DHk0<> まあ1点はとれるだろ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:08:08.68 ID:caJeAjMJ0<> 松浦もなぁ… <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:08:17.57 ID:4Dpl3uHp0<> 気が付いたらシュート数が倍になってる <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:08:31.51 ID:4Y5NddnxP<> ペクのとにかく早いターンに期待 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:08:46.39 ID:T+YCGESD0<> 判断が遅すぎる <br> もらってから考えんなよ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:08:57.38 ID:H4xVSCaYO<> ヴェルディ 札幌 他 <br> 『ガンバさん あと2年位居てくれないかなぁ 磐田や大分ってwww』 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:08:59.05 ID:caJeAjMJ0<> ミドル狙えよ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:09:15.62 ID:T+YCGESD0<> 遅いんだよマジで <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:09:32.40 ID:S8oB4YS80<> 新潟かたいなー <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:09:43.80 ID:4Y5NddnxP<> 早くもボランチ爺が遅攻の起点になってるな・・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:10:19.28 ID:caJeAjMJ0<> ワンツーとか狙えよ。 <br> やってきたんじゃねーのかよ。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:10:49.23 ID:S8oB4YS80<> だめ・・・・ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:10:55.39 ID:4Y5NddnxP<> どんだけー・・・ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:10:56.75 ID:/P1PVV2u0<> やるきあんのか <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:10:57.28 ID:caJeAjMJ0<> 前田ぁ… <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:11:01.20 ID:WNOCct9d0<> 何やってんだ？ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:11:14.66 ID:tidcNE0y0<> 言っても仕方ないけどソウトがいればなあ・・・ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:11:15.61 ID:sAYjFDp20<> ふぁあー？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:11:24.61 ID:T+YCGESD0<> 何を考えてんのかよくわからん <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:11:30.30 ID:q8g5UkgU0<> 押せ押せじゃなくてまわしてるだけだろ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:11:38.44 ID:caJeAjMJ0<> 必ず停めるから崩せないって <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:11:38.66 ID:Pve8rTSG0<> 遅行の元凶→小林爺 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:12:16.42 ID:Hyo03DHk0<> ボールが止まるんだよな・・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:12:19.22 ID:/P1PVV2u0<> 監督云々の前にこれは選手が下手糞なだけではないのか <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:12:39.33 ID:WNOCct9d0<> 縦に入れなさい <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:12:39.91 ID:S8oB4YS80<> マジでやばいよマジで <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:12:40.50 ID:caJeAjMJ0<> 森下の時に戻ったな。 <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:12:48.56 ID:ein2y8Io0<> 前節と比べて内容悪いな… <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:13:23.06 ID:caJeAjMJ0<> だからダイレクトで打てよ！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:13:28.54 ID:S8oB4YS80<> えｒｒｒｒｒｒｒｒｒｒｒ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:13:32.56 ID:4Dpl3uHp0<> ああー <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:13:39.90 ID:/P1PVV2u0<> ん？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:13:42.21 ID:Hyo03DHk0<> 現地いった人かわいそ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:13:44.04 ID:T+YCGESD0<> そんな逃げみたいなヒール要らん <br> 打て馬鹿 <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:13:50.40 ID:KKgL1mnmI<> 爺あかんのか <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:14:22.33 ID:BTX38AgqO<> もう、ええやろ。 <br> 気持ちだけじゃ、勝てるわけない！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:14:29.32 ID:caJeAjMJ0<> だからウヨンじゃなく小林替えないと <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:14:24.69 ID:vBpLmIlDP<> 追いつけそして逆転してくれ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:15:05.98 ID:4Y5NddnxP<> ttp://motto-jimidane.com/jlab-tv/3/s/245665.jpg <br>  <br> 　 　○ <br> 　　く|＼ <br> 　＿|￣| <br>  <br> 　　 ○ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:15:24.70 ID:T+YCGESD0<> 追いつけや前田 <br> 途中で抜くな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:15:49.96 ID:Pve8rTSG0<> この前線、去年フルボッコした時のメンツなんだけどな <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:15:54.85 ID:ein2y8Io0<> もう疲れてから交替した方がいいな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:15:58.61 ID:S8oB4YS80<> <a href="../test/read.cgi/livefoot/1373449922/353" target="_blank">&gt;&gt;353</a> <br> それなんか懐かしいな <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:15:59.06 ID:4Y5NddnxP<> 関さん、ゾノやで <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:16:03.41 ID:4Dpl3uHp0<> <a href="../test/read.cgi/livefoot/1373449922/353" target="_blank">&gt;&gt;353</a> <br> 駒野じゃない･･･ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:16:13.38 ID:SFucAzLE0<> どうやったらここまで弱くなれるんだろう <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:17:31.22 ID:T+YCGESD0<> 小林マジでトロすぎ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:17:53.52 ID:S8oB4YS80<> 元同僚とｹﾝｶ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:18:08.36 ID:7vBuULQ70<> ジュビロひでぇ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:18:27.40 ID:H4xVSCaYO<> 根性や意地なんかの精神論でプロは勝てないだろうが <br> このチームの問題は根性や意地が無い事 <br> もはやプロですら無いチームに金を落とすサポーターが悪い <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:18:30.65 ID:BTX38AgqO<> Ｊ2も一応、プロリーグなんだし落胆しなくていいだろ！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:18:35.06 ID:4Y5NddnxP<> ワンツーとかでシンプルに抜け出して <br> 前に向かう練習してたんじゃないのかなあ・・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:18:39.47 ID:caJeAjMJ0<> ペクも空気 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:18:47.05 ID:S8oB4YS80<> なんか八田のキックに似てるな <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:18:37.64 ID:vBpLmIlDP<> ブラジル人ボランチがほしい <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:19:19.76 ID:4Y5NddnxP<> 解説うせえええええ <br>  <br> 妥当だろ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:19:20.42 ID:S8oB4YS80<> 残念ながらしょうがない <br> ぞのｉｎ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:19:20.75 ID:ein2y8Io0<> 中断前と同じ展開だな <br>  <br> ゾノきたー！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:19:23.98 ID:/P1PVV2u0<> 前田もホント今シーズンはとてもエースと呼べる存在じゃないな <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:19:38.05 ID:z4aArf4nO<> 勝つよ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:19:44.93 ID:kNYNvTuM0<> ラジオ聞きはじめたけど <br> 実況解説のジュビロsageがひどいな <br> 落ち込む <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:19:48.75 ID:caJeAjMJ0<> ゾノならマグレもありそうw <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:20:06.62 ID:KKgL1mnmI<> 小林の変わりニューキとかじゃあかんのか？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:20:19.39 ID:7vBuULQ70<> Jスポの解説クソウザ過ぎ。同じ試合を見てると思えない。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:20:20.27 ID:kbcOk0CS0<> 鳥栖先制か <br> いよいよやばいな <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:20:23.35 ID:4Y5NddnxP<> ゾノ走り回れ！！！ <br> ttp://motto-jimidane.com/jlab-tv/3/s/245668.jpg <br> ttp://motto-jimidane.com/jlab-tv/3/s/245669.jpg <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:20:40.93 ID:BTX38AgqO<> 頼むよ、ゾノ！ <br> ファーストタッチゴールこい！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:20:41.35 ID:S8oB4YS80<> 湘南先制の模様 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:20:54.39 ID:Pve8rTSG0<> 前田はJだと2、3人で囲まれて、何にもできないのは相変わらずだな <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:21:15.46 ID:4Y5NddnxP<> 前田もうちょっと気迫見せてほしかったなあ <br> ttp://motto-jimidane.com/jlab-tv/3/s/245670.jpg <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:21:25.89 ID:tidcNE0y0<> 鳥栖と湘南がリード・・・オワッタナ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:21:26.28 ID:Hyo03DHk0<> シュート4本って・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:21:52.38 ID:caJeAjMJ0<> <a href="../test/read.cgi/livefoot/1373449922/384" target="_blank">&gt;&gt;384</a> <br> 何この湯上り <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:22:05.10 ID:WNOCct9d0<> 逃げパスを繰り返すだけなら前田はいらんよ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:22:32.84 ID:caJeAjMJ0<> 小林 <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:22:34.12 ID:BTX38AgqO<> 大分、同点。 <br> ヤバすぎる…。 <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:22:40.18 ID:4Y5NddnxP<> シルバ仕事してきそうだな・・・ <br>  <br> 爺→コースケが見たい・・・ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:22:48.16 ID:Pve8rTSG0<> 負けたら終わり <br> 負けたら終わり <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:23:02.80 ID:4Dpl3uHp0<> <a href="../test/read.cgi/livefoot/1373449922/384" target="_blank">&gt;&gt;384</a> <br> 銭湯かよｗｗｗ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:23:31.26 ID:caJeAjMJ0<> サポの声も元気ないね <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:23:32.22 ID:T+YCGESD0<> うーん・・ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:23:38.21 ID:4Y5NddnxP<> ペクええぞ！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:23:43.98 ID:q8g5UkgU0<> スペースないから無理だなあ <br> 山田がぶち抜くくらいしかない <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:23:55.92 ID:sAYjFDp20<> まだ時間あるから <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:24:16.06 ID:T+YCGESD0<> 小林のポジショニングがもう積んでる <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:24:22.21 ID:Hyo03DHk0<> せめてドローですよね <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:24:26.55 ID:caJeAjMJ0<> ワンツーワンツー <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:24:31.66 ID:nBwuCnH4O<> 鳥栖湘南勝ってるピーンチwwwww <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:24:44.83 ID:4Y5NddnxP<> よっしゃよっしゃ <br> そのテンポや <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:25:07.01 ID:T+YCGESD0<> 枠に <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:25:07.03 ID:q8g5UkgU0<> 惜しい <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:25:11.00 ID:4Y5NddnxP<> 山田ええぞー！！！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:25:26.22 ID:H4xVSCaYO<> 同点にはなるだろう。。。  新潟2点目 <br>  <br> よくあるパターン <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:25:28.72 ID:caJeAjMJ0<> なんか見慣れた <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:25:55.00 ID:T+YCGESD0<> ゾノがなんもできてない <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:26:05.16 ID:4Dpl3uHp0<> 村上なんなの <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:26:13.10 ID:S8oB4YS80<> これどうすんの・・・ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:26:35.08 ID:ein2y8Io0<> もう山崎出した方が良くね？ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:26:37.19 ID:cOWZpV05O<> ちゅーか負けても別に終わらん（負けていいって意味じゃないよ） <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:26:50.19 ID:caJeAjMJ0<> レオシルバと小林の差が笑えるくらいだわ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:26:31.28 ID:vBpLmIlDP<> この流れでとりあえず追いつこう <br> そして一気に逆転や <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:27:01.40 ID:/P1PVV2u0<> ホームでこんな試合やってて情けないわ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:18.35 ID:S8oB4YS80<> きたあああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:18.36 ID:4Dpl3uHp0<> ｷﾀ━━━━━━(ﾟ∀ﾟ)━━━━━━ !!!!! <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:20.89 ID:T+YCGESD0<> よっしゃ <br> つぎや次 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:21.00 ID:q8g5UkgU0<> おっしゃ！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:21.47 ID:Pve8rTSG0<> きたー <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:27:22.46 ID:4Y5NddnxP<> ゾノシャーーーーーーーーーーーーーーーーーラウィ！！！！！！！！！！！！！！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:27:23.85 ID:XqznVLT40<> ｷﾀ━━━(ﾟ∀ﾟ)━( ﾟ∀)━( 　ﾟ)━(　　)━(　　)━(ﾟ 　)━(∀ﾟ )━(ﾟ∀ﾟ)━━━!! <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:27:25.32 ID:/P1PVV2u0<> きたあああああああああああああああああああ <br> 金園オおおおおおおおおおおおおおおおおおお <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:26.42 ID:caJeAjMJ0<> きたーーーーーーー <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:26.44 ID:21epKF9DP<> よっしゃああああああああああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:32.30 ID:+lelGiNY0<> ゾノｷﾀ━━━━━━ヽ(`Д´)ﾉ━━━━━━ !!!!!ｷﾀ━━━━━━ヽ(`Д´)ﾉ━━━━━━ !!!!!ｷﾀ━━━━━━ヽ(`Д´)ﾉ━━━━━━ !!!!! <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:37.41 ID:kNYNvTuM0<> よっしゃ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:38.69 ID:T+YCGESD0<> まだ足らんぞゾノ <br> あと3点取れ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:40.44 ID:7vBuULQ70<> ゾノｷﾀ━━━━━━(ﾟ∀ﾟ)━━━━━━ !!!!! <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:53.52 ID:Pve8rTSG0<> エース交代の瞬間 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:27:56.06 ID:LIskuTi90<> ゾノ―――――ｗ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:28:04.59 ID:caJeAjMJ0<> 玉乃前田批判w <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:28:07.32 ID:+lelGiNY0<> さあここからここから！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:28:14.34 ID:XqznVLT40<> 絶対逆転！！！ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:28:15.77 ID:0D6h0CldO<> まだ不安でならないわ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:28:17.23 ID:T+YCGESD0<> 行け <br> 点を取れ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:28:21.26 ID:kbcOk0CS0<> トイレから帰ったらゾノの得点見逃したわorz <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:28:22.13 ID:Xy8xUP3V0<> 黒字に拘ることにより中途半端なチーム作りしてきたツケがこのざまか＿|￣|○ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:28:22.03 ID:BTX38AgqO<> コースケを干す関塚。 <br> 五輪と一緒やん…。 <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:28:24.19 ID:hEw9kk8T0<> ゾヌ レギュラーで良いじゃん <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:28:24.73 ID:SFucAzLE0<> 前田なんかいらんかったんや <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:28:43.78 ID:caJeAjMJ0<> <a href="../test/read.cgi/livefoot/1373449922/438" target="_blank">&gt;&gt;438</a> <br> 残尿してね？ <>
さあ名無しさん、ここは守りたい<><>2013/07/10(水) 20:28:17.92 ID:vBpLmIlDP<> きたああああああああああああああああああ <br> さあさあこっからだぞ！！ <br> 勝つぞ！！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:29:07.19 ID:Xy8xUP3V0<> 次は金園先発や！ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:29:08.73 ID:S8oB4YS80<> <a href="../test/read.cgi/livefoot/1373449922/438" target="_blank">&gt;&gt;438</a> <br> つ百毒下し <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:29:21.69 ID:Pve8rTSG0<> やっぱ、勝利の鍵は金園、山田、松浦の同時起用だね <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:29:33.26 ID:T+YCGESD0<> 左サイドがけっこう行ける <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:29:40.99 ID:T+YCGESD0<> くっそ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:29:41.66 ID:4Dpl3uHp0<> なああああああああああああああ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:29:49.91 ID:HAvBtgzN0<> 頼むから同点満足するなよ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:29:54.90 ID:q8g5UkgU0<> ええぞ <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:00.20 ID:caJeAjMJ0<> おお、小林らしくないw <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:00.42 ID:S8oB4YS80<> 点という結果しか信じない <>
さあ名無しさん、ここは守りたい<>sage<>2013/07/10(水) 20:30:01.49 ID:+lelGiNY0<> いいぞ！ <br> さあここでもう1点取るぞ！ <>
